2017-08-17,977.8400268555,977.8400268555,960.3200073242,960.5700073242,down
2017-08-18,961.4000244141,965.4299926758,954.6500244141,958.4699707031,down
2017-08-21,957.5700073242,961.200012207,945.4600219727,953.2899780273,down
2017-08-22,955.5200195312,967.9299926758,955.5,966.9000244141,up
2017-08-23,959.3800048828,962.0,954.200012207,958.0,down
2017-08-24,957.4199829102,959.0,941.1400146484,952.450012207,down
2017-08-25,956.0,957.6199951172,944.0999755859,945.2600097656,down
2017-08-28,946.5399780273,953.0,942.25,946.0200195312,up
2017-08-29,940.0,956.0,936.3300170898,954.0599975586,up
2017-08-30,958.4400024414,969.4099731445,956.9099731445,967.5900268555,up
2017-08-31,974.700012207,981.0,972.7600097656,980.5999755859,up
2017-09-01,984.200012207,984.5,976.8800048828,978.25,down
2017-09-05,975.4000244141,976.7700195312,960.3699951172,965.2700195312,down
2017-09-06,968.3200073242,971.8400268555,960.5999755859,967.799987793,up
2017-09-07,974.0,980.5900268555,972.549987793,979.4699707031,up
2017-09-08,979.0999755859,979.8800048828,963.4699707031,965.9000244141,down
2017-09-11,974.4600219727,981.9400024414,974.2199707031,977.9600219727,up
2017-09-12,983.2700195312,984.6699829102,975.5200195312,982.5800170898,up
2017-09-13,983.9699707031,1000.0,979.4199829102,999.5999755859,up
2017-09-14,996.799987793,998.5599975586,987.7399902344,992.2100219727,down
2017-09-15,993.0100097656,996.25,984.0300292969,986.7899780273,down
2017-09-18,990.4000244141,992.7899780273,968.1699829102,974.1900024414,down
2017-09-19,977.25,978.2399902344,967.4600219727,969.8599853516,down
2017-09-20,971.7899780273,974.8099975586,962.1599731445,973.2100219727,up
2017-09-21,971.3099975586,971.700012207,962.0200195312,964.6500244141,down
2017-09-22,961.0100097656,965.6099853516,954.4199829102,955.0999755859,down
2017-09-25,949.3099975586,949.4199829102,932.8900146484,939.7899780273,down
2017-09-26,945.4899902344,948.6300048828,931.75,938.5999755859,down
2017-09-27,948.0,955.299987793,943.299987793,950.8699951172,up
2017-09-28,951.8599853516,959.700012207,950.0999755859,956.4000244141,up
2017-09-29,960.1099853516,964.8300170898,958.3800048828,961.3499755859,up
2017-10-02,964.0,967.3099975586,952.1199951172,959.1900024414,down
2017-10-03,958.0,963.6900024414,950.3699951172,957.0999755859,down
2017-10-04,954.2100219727,967.7899780273,954.049987793,965.450012207,up
2017-10-05,970.0,981.5100097656,969.6400146484,980.8499755859,up
2017-10-06,975.6400146484,995.75,975.6400146484,989.5800170898,up
2017-10-09,993.2399902344,998.5,987.5,990.9899902344,up
2017-10-10,996.6699829102,997.950012207,980.0999755859,987.200012207,down
2017-10-11,991.2700195312,995.5,986.700012207,995.0,up
2017-10-12,996.8099975586,1008.4400024414,992.4000244141,1000.9299926758,up
2017-10-13,1007.0,1007.7700195312,1001.0300292969,1002.9400024414,up
2017-10-16,1008.4400024414,1009.5700073242,1001.0399780273,1006.3400268555,up
2017-10-17,1005.5900268555,1011.4699707031,1004.3800048828,1009.1300048828,up
2017-10-18,1009.2700195312,1022.3099975586,996.549987793,997.0,down
2017-10-19,990.0,991.049987793,980.2399902344,986.6099853516,down
2017-10-20,993.5300292969,994.6199951172,982.0,982.9099731445,down
2017-10-23,986.7299804688,986.7800292969,962.5,966.299987793,down
2017-10-24,969.0,979.8499755859,965.0,975.9000244141,up
2017-10-25,978.0,984.4400024414,966.2399902344,972.9099731445,down
2017-10-26,980.3300170898,982.9000244141,968.549987793,972.4299926758,down
2017-10-27,1058.1400146484,1105.5799560547,1050.5500488281,1100.9499511719,up
2017-10-30,1095.0100097656,1122.7900390625,1093.5600585938,1110.8499755859,up
2017-10-31,1109.0,1110.5400390625,1101.1199951172,1105.2800292969,down
2017-11-01,1105.4000244141,1108.9699707031,1096.7399902344,1103.6800537109,down
2017-11-02,1097.8100585938,1101.9399414062,1086.8699951172,1094.2199707031,down
2017-11-03,1091.1500244141,1112.6800537109,1088.5200195312,1111.5999755859,up
2017-11-06,1109.1500244141,1125.4100341797,1108.7700195312,1120.6600341797,up
2017-11-07,1124.7399902344,1130.5999755859,1117.5,1123.1700439453,up
2017-11-08,1122.8199462891,1135.5400390625,1119.1099853516,1132.8800048828,up
2017-11-09,1125.9599609375,1129.6199951172,1115.7700195312,1129.1300048828,down
2017-11-10,1126.0999755859,1131.75,1124.0600585938,1125.3499755859,down
2017-11-13,1123.0,1139.9000244141,1122.3399658203,1129.1700439453,up
2017-11-14,1130.1099853516,1138.0,1123.8900146484,1136.8399658203,up
2017-11-15,1127.0100097656,1131.75,1121.6300048828,1126.6899414062,down
2017-11-16,1130.1600341797,1138.1600341797,1130.0500488281,1137.2900390625,up
2017-11-17,1138.2800292969,1138.8000488281,1125.8100585938,1129.8800048828,down
2017-11-20,1129.7700195312,1133.4200439453,1122.5500488281,1126.3100585938,down
2017-11-21,1132.8599853516,1140.0,1128.1999511719,1139.4899902344,up
2017-11-22,1141.0,1160.2700195312,1141.0,1156.1600341797,up
2017-11-24,1160.6999511719,1186.8399658203,1160.6999511719,1186.0,up
2017-11-27,1202.6600341797,1213.4100341797,1191.1500244141,1195.8299560547,up
2017-11-28,1204.8800048828,1205.3399658203,1188.5200195312,1193.5999755859,down
2017-11-29,1194.8000488281,1194.8000488281,1145.1899414062,1161.2700195312,down
2017-11-30,1167.0999755859,1178.5699462891,1160.0,1176.75,up
2017-12-01,1172.0500488281,1179.6500244141,1152.0,1162.3499755859,down
2017-12-04,1173.8499755859,1175.1999511719,1128.0,1133.9499511719,down
2017-12-05,1128.2600097656,1159.2700195312,1124.7399902344,1141.5699462891,up
2017-12-06,1137.9899902344,1155.8900146484,1136.0799560547,1152.3499755859,up
2017-12-07,1156.5899658203,1163.1899414062,1151.0,1159.7900390625,up
2017-12-08,1170.4000244141,1172.7900390625,1157.0999755859,1162.0,up
2017-12-11,1164.5999755859,1169.9000244141,1157.0,1168.9200439453,up
2017-12-12,1166.5100097656,1173.5999755859,1161.6099853516,1165.0799560547,down
2017-12-13,1170.0,1170.8699951172,1160.2700195312,1164.1300048828,down
2017-12-14,1163.7099609375,1177.9300537109,1162.4499511719,1174.2600097656,up
2017-12-15,1179.0300292969,1182.75,1169.3299560547,1179.1400146484,up
2017-12-18,1187.3699951172,1194.7800292969,1180.9100341797,1190.5799560547,up
2017-12-19,1189.1500244141,1192.9699707031,1179.1400146484,1187.3800048828,down
2017-12-20,1190.5,1191.0,1176.0,1177.6199951172,down
2017-12-21,1175.9000244141,1179.1700439453,1167.6400146484,1174.7600097656,down
2017-12-22,1172.0799560547,1174.6199951172,1167.8299560547,1168.3599853516,down
2017-12-26,1168.3599853516,1178.3199462891,1160.5500488281,1176.7600097656,up
2017-12-27,1179.9100341797,1187.2900390625,1175.6099853516,1182.2600097656,up
2017-12-28,1189.0,1190.0999755859,1184.3800048828,1186.0999755859,up
2017-12-29,1182.3499755859,1184.0,1167.5,1169.4699707031,down
2018-01-02,1172.0,1190.0,1170.5100097656,1189.0100097656,up
2018-01-03,1188.3000488281,1205.4899902344,1188.3000488281,1204.1999511719,up
2018-01-04,1205.0,1215.8699951172,1204.6600341797,1209.5899658203,up
2018-01-05,1217.5100097656,1229.1400146484,1210.0,1229.1400146484,up
2018-01-08,1236.0,1253.0799560547,1232.0300292969,1246.8699951172,up
2018-01-09,1256.9000244141,1259.3299560547,1241.7600097656,1252.6999511719,up
2018-01-10,1245.1500244141,1254.3299560547,1237.2299804688,1254.3299560547,up
2018-01-11,1259.7399902344,1276.7700195312,1256.4599609375,1276.6800537109,up
2018-01-12,1273.3900146484,1305.7600097656,1273.3900146484,1305.1999511719,up
2018-01-16,1323.0,1339.9399414062,1292.3000488281,1304.8599853516,down
2018-01-17,1312.2399902344,1314.0,1280.8800048828,1295.0,down
2018-01-18,1293.9499511719,1304.5999755859,1284.0200195312,1293.3199462891,down
2018-01-19,1312.0,1313.0,1292.9899902344,1294.5799560547,up
2018-01-22,1297.1700439453,1327.4499511719,1296.6600341797,1327.3100585938,up
2018-01-23,1338.0899658203,1364.9000244141,1337.3399658203,1362.5400390625,up
2018-01-24,1374.8199462891,1388.1600341797,1338.0,1357.5100097656,down
2018-01-25,1368.0,1378.3399658203,1357.6199951172,1377.9499511719,up
2018-01-26,1392.0100097656,1402.5300292969,1380.9100341797,1402.0500488281,up
2018-01-29,1409.1800537109,1431.3900146484,1400.4399414062,1417.6800537109,up
2018-01-30,1403.1700439453,1439.25,1392.0,1437.8199462891,up
2018-01-31,1451.3000488281,1472.5799560547,1450.0400390625,1450.8900146484,up
2018-02-01,1445.0,1459.8800048828,1385.1400146484,1390.0,down
